Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
AEONTS,2026-09-04,98.5,0.77,430768,36.7,101.41,103.89,HOLD,2026-08-28,6
AMATA,2026-09-04,33.0,0.76,13021350,62.1,30.93,28.96,HOLD,2026-09-04,1
SNNP,2026-09-04,6.75,0.75,114623,43.1,6.83,6.94,HOLD,2026-08-31,5
QH,2026-09-04,1.4,0.72,13074139,41.1,1.43,1.41,HOLD,2026-08-03,25
EA,2026-09-04,2.88,0.7,15893321,44.7,2.91,2.96,HOLD,2026-09-01,4
SPALI,2026-09-04,16.0,0.63,1078373,46.2,16.27,16.09,HOLD,2026-08-14,16
SKY,2026-09-04,16.9,0.6,640669,41.4,17.84,17.25,HOLD,2026-07-13,40
ADVANC,2026-09-04,346.0,0.58,3256869,30.6,360.8,368.9,HOLD,2026-08-27,7
ITC,2026-09-04,17.4,0.58,2727153,51.8,17.42,17.04,HOLD,2026-08-25,9
CPALL,2026-09-04,46.25,0.54,43698076,44.8,46.81,47.12,HOLD,2026-09-04,1
TIDLOR,2026-09-04,19.0,0.53,13439609,44.9,19.4,19.31,HOLD,2026-08-21,11
M,2026-09-04,21.1,0.48,681560,44.5,21.48,21.53,HOLD,2026-09-03,2
BBL,2026-09-04,193.5,0.26,9132679,57.3,191.05,192.13,HOLD,2026-09-03,2
AP,2026-09-04,8.0,0.0,4398806,42.9,8.19,8.0,HOLD,2026-07-14,39
TTB,2026-09-04,2.98,0.0,601818286,55.0,2.96,2.87,HOLD,2026-06-15,60
TLI,2026-09-04,11.2,0.0,2894381,44.2,11.34,11.58,HOLD,2026-08-26,8
STGT,2026-09-04,11.0,0.0,996593,54.3,10.88,10.66,BUY,2026-09-04,1
SCB,2026-09-04,151.5,0.0,9933815,47.6,151.82,152.98,HOLD,2026-09-01,4
RCL,2026-09-04,41.25,0.0,3654387,52.3,42.49,36.97,HOLD,2026-08-11,19
TASCO,2026-09-04,17.3,0.0,7115049,64.5,16.6,15.12,HOLD,2026-07-17,36
LH,2026-09-04,3.66,0.0,26829699,41.8,3.69,3.74,HOLD,2026-08-26,8
CRC,2026-09-04,28.25,0.0,5236221,57.5,27.75,25.53,HOLD,2026-09-02,3
BA,2026-09-04,19.1,0.0,5005254,51.5,19.18,18.84,HOLD,2026-08-04,24
CHG,2026-09-04,1.56,0.0,50300589,50.2,1.57,1.58,HOLD,2026-09-02,3
IRPC,2026-09-04,2.82,0.0,93345806,73.5,2.53,2.24,HOLD,2026-09-01,4
TCAP,2026-09-04,83.0,0.0,2662651,49.0,86.25,78.95,HOLD,2026-06-18,57
KCE,2026-09-04,57.25,0.0,22438750,65.4,53.71,46.48,HOLD,2026-08-06,22
TISCO,2026-09-04,127.0,-0.39,2601388,51.3,126.92,126.42,HOLD,2026-06-08,65
KBANK,2026-09-04,248.0,-0.4,10444024,53.0,249.8,241.18,HOLD,2026-06-17,58
CPF,2026-09-04,23.4,-0.43,14559410,58.7,22.98,22.21,HOLD,2026-07-02,47
BTG,2026-09-04,20.6,-0.48,1748873,46.8,20.76,21.01,HOLD,2026-09-02,3
CK,2026-09-04,17.7,-0.56,6314050,40.9,18.56,18.69,HOLD,2026-09-01,4
KTB,2026-09-04,43.5,-0.57,31216486,51.2,43.86,42.57,HOLD,2026-06-17,58
PTT,2026-09-04,41.5,-0.6,144542969,65.8,40.39,38.95,HOLD,2026-08-17,15
PTTEP,2026-09-04,149.0,-0.67,16435207,52.7,148.9,145.52,HOLD,2026-07-28,29
ICHI,2026-09-04,14.0,-0.71,2750198,42.1,14.45,14.52,HOLD,2026-09-04,1
TU,2026-09-04,13.1,-0.76,11938327,55.8,13.05,12.5,HOLD,2026-07-01,48
BH,2026-09-04,192.5,-0.77,2968817,49.2,194.85,189.84,HOLD,2026-08-03,25
KKP,2026-09-04,116.5,-0.85,5515356,56.9,113.65,110.91,HOLD,2026-08-27,7
ROJNA,2026-09-04,5.7,-0.87,1615543,37.8,5.96,5.95,HOLD,2026-09-03,2
BDMS,2026-09-04,20.4,-0.97,97462310,63.5,19.76,19.57,HOLD,2026-09-04,1
PRM,2026-09-04,9.85,-1.5,6073820,53.0,9.88,9.62,HOLD,2026-07-07,44
COM7,2026-09-04,30.0,-1.64,13083128,53.5,29.57,29.52,BUY,2026-09-04,1
TOP,2026-09-04,62.75,-1.95,19557515,50.0,63.99,60.47,HOLD,2026-07-09,42
BCH,2026-09-04,10.9,-2.68,8817958,49.4,11.09,10.63,HOLD,2026-08-21,11
EGCO,2026-09-04,129.0,-3.01,1417211,42.8,131.75,130.0,HOLD,2026-08-31,5
