Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
KKP,2026-09-08,119.0,0.42,10293886,61.6,114.42,111.64,HOLD,2026-08-27,9
GULF,2026-09-08,62.5,0.4,51436757,42.6,63.45,64.39,HOLD,2026-09-04,3
TTB,2026-09-08,2.92,0.0,504496305,48.5,2.94,2.89,HOLD,2026-06-15,62
VGI,2026-09-08,0.99,0.0,33884550,45.4,1.03,1.01,HOLD,2026-07-10,43
TLI,2026-09-08,11.1,0.0,10362566,41.6,11.3,11.56,HOLD,2026-08-26,10
STGT,2026-09-08,11.0,0.0,2423005,54.3,10.9,10.7,HOLD,2026-09-07,2
SJWD,2026-09-08,9.3,0.0,521270,43.3,9.74,9.39,HOLD,2026-07-02,49
SIRI,2026-09-08,1.46,0.0,23778496,39.6,1.49,1.49,SELL,2026-09-08,1
SCGP,2026-09-08,29.5,0.0,4670777,49.0,29.64,29.71,SELL,2026-09-08,1
RCL,2026-09-08,41.25,0.0,3691291,52.3,42.83,37.34,HOLD,2026-08-11,21
SISB,2026-09-08,9.1,0.0,553591,35.2,9.34,9.72,HOLD,2026-09-01,6
LH,2026-09-08,3.66,0.0,10293156,41.8,3.68,3.74,HOLD,2026-08-26,10
SAWAD,2026-09-08,22.9,0.0,5217257,40.3,23.6,24.28,HOLD,2026-09-01,6
M,2026-09-08,21.3,0.0,295676,48.2,21.49,21.52,HOLD,2026-09-03,4
JAS,2026-09-08,0.9,0.0,9653141,30.6,0.96,1.04,HOLD,2026-07-15,40
BJC,2026-09-08,16.7,0.0,9197403,59.3,16.12,15.66,HOLD,2026-09-07,2
BEM,2026-09-08,6.85,0.0,16999063,49.2,7.01,6.72,HOLD,2026-06-19,58
BLA,2026-09-08,23.7,0.0,839224,38.2,24.43,25.4,HOLD,2026-08-31,7
BCPG,2026-09-08,7.45,0.0,12589407,60.3,7.19,7.22,HOLD,2026-08-24,12
BCH,2026-09-08,11.0,0.0,4011833,51.2,11.1,10.68,HOLD,2026-08-21,13
CKP,2026-09-08,2.42,0.0,3752733,41.7,2.49,2.53,HOLD,2026-09-02,5
DOHOME,2026-09-08,3.58,0.0,4821976,41.3,3.66,3.79,HOLD,2026-09-02,5
AAV,2026-09-08,1.0,0.0,12019584,28.3,1.03,1.05,HOLD,2026-08-20,14
CBG,2026-09-08,54.25,0.0,2074714,52.3,55.19,52.43,HOLD,2026-06-24,55
OSP,2026-09-08,16.5,0.0,4754927,41.2,17.07,17.31,HOLD,2026-09-01,6
KTC,2026-09-08,37.5,0.0,6355660,50.4,37.49,37.77,HOLD,2026-09-08,1
OR,2026-09-08,12.6,0.0,41089768,50.6,12.53,12.65,HOLD,2026-08-25,11
MTC,2026-09-08,30.25,0.0,5051130,30.9,31.85,32.91,HOLD,2026-09-03,4
MEGA,2026-09-08,35.75,0.0,1035722,42.1,36.55,37.37,HOLD,2026-09-02,5
GPSC,2026-09-08,50.25,0.0,7609068,46.9,50.81,50.81,HOLD,2026-08-27,9
GUNKUL,2026-09-08,5.1,0.0,57612945,53.7,5.06,4.99,HOLD,2026-06-30,51
ITC,2026-09-08,17.3,0.0,923579,49.1,17.42,17.09,HOLD,2026-08-25,11
AEONTS,2026-09-08,98.25,-0.25,259589,35.8,100.85,103.92,HOLD,2026-08-28,8
BBL,2026-09-08,192.5,-0.26,12216910,53.5,191.2,192.7,HOLD,2026-09-03,4
DELTA,2026-09-08,275.0,-0.36,17340909,56.1,259.35,280.42,HOLD,2026-08-26,10
KBANK,2026-09-08,248.0,-0.4,8325421,52.6,249.8,242.42,HOLD,2026-06-17,60
WHA,2026-09-08,4.82,-0.41,56818199,46.9,4.84,5.01,HOLD,2026-09-03,4
PR9,2026-09-08,19.4,-0.51,1313477,64.7,18.63,18.2,HOLD,2026-08-21,13
CCET,2026-09-08,9.55,-0.52,67655439,60.4,9.06,8.8,HOLD,2026-09-03,4
TIDLOR,2026-09-08,18.7,-0.53,11306756,40.8,19.34,19.3,HOLD,2026-08-21,13
HANA,2026-09-08,46.25,-0.54,6305562,59.3,45.25,40.31,HOLD,2026-08-18,16
TASCO,2026-09-08,17.1,-0.58,2535821,60.8,16.82,15.27,HOLD,2026-07-17,38
TCAP,2026-09-08,83.0,-0.6,1869026,48.9,85.8,79.61,HOLD,2026-06-18,59
AP,2026-09-08,8.1,-0.61,4935191,49.3,8.18,8.03,HOLD,2026-07-14,41
SPALI,2026-09-08,16.0,-0.62,1082954,46.4,16.29,16.09,HOLD,2026-08-14,18
RATCH,2026-09-08,38.0,-0.65,2716320,53.7,37.49,37.42,HOLD,2026-09-08,1
ICHI,2026-09-08,13.9,-0.71,2063980,40.1,14.35,14.52,HOLD,2026-09-04,3
GLOBAL,2026-09-08,6.75,-0.74,4828845,36.8,7.12,7.26,HOLD,2026-09-04,3
SNNP,2026-09-08,6.7,-0.74,159020,39.9,6.8,6.94,HOLD,2026-08-31,7
TRUE,2026-09-08,13.0,-0.76,84951435,42.4,13.2,13.45,HOLD,2026-08-28,8
TU,2026-09-08,13.1,-0.76,8091931,55.1,13.03,12.56,HOLD,2026-07-01,50
CPN,2026-09-08,64.5,-0.77,10551398,42.0,65.59,66.7,HOLD,2026-09-02,5
BAM,2026-09-08,6.35,-0.78,2020652,37.7,6.44,6.7,HOLD,2026-08-25,11
JMART,2026-09-08,10.2,-0.97,4760709,39.4,10.87,10.91,HOLD,2026-09-08,1
TISCO,2026-09-08,124.5,-1.19,5127238,39.9,126.55,126.71,SELL,2026-09-08,1
CHG,2026-09-08,1.55,-1.27,17706405,48.7,1.56,1.58,HOLD,2026-09-02,5
EA,2026-09-08,2.88,-1.37,34532607,45.3,2.9,2.96,HOLD,2026-09-01,6
AMATA,2026-09-08,32.5,-1.52,3404604,59.0,31.34,29.2,HOLD,2026-09-04,3
SCB,2026-09-08,149.5,-1.64,16970063,39.3,151.7,153.12,HOLD,2026-09-01,6
ADVANC,2026-09-08,351.0,-1.68,6671801,40.8,358.95,368.58,HOLD,2026-08-27,9
BDMS,2026-09-08,20.0,-1.96,60868156,54.2,19.79,19.61,HOLD,2026-09-04,3
SAPPE,2026-09-08,33.75,-2.17,239089,46.2,34.55,33.91,HOLD,2026-08-27,9
KCE,2026-09-08,55.0,-2.22,16140934,57.2,54.86,47.1,HOLD,2026-08-06,24
COM7,2026-09-08,29.25,-2.5,8362449,47.9,29.55,29.6,HOLD,2026-09-08,1
HMPRO,2026-09-08,6.3,-3.08,29429962,39.9,6.51,6.55,HOLD,2026-09-04,3
BCP,2026-09-08,57.5,-3.77,37357518,66.5,53.1,46.21,HOLD,2026-07-15,40
