Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
SISB,2026-08-31,9.25,-1.6,3047426,34.6,9.53,9.78,SELL,2026-08-31,1
CK,2026-08-31,18.3,-1.61,5410420,45.5,18.65,18.83,SELL,2026-08-31,1
SAWAD,2026-08-31,23.6,-1.67,11076218,43.3,24.26,24.27,SELL,2026-08-31,1
JMT,2026-08-31,11.0,-1.79,5910958,36.3,11.67,11.8,HOLD,2026-08-27,3
EGCO,2026-08-31,133.0,-1.85,2033886,55.3,131.78,128.81,HOLD,2026-08-31,1
BGRIM,2026-08-31,20.3,-1.93,23328920,63.5,18.79,18.64,HOLD,2026-08-21,7
TIDLOR,2026-08-31,19.4,-2.02,16159634,49.3,19.51,19.33,HOLD,2026-08-21,7
SAPPE,2026-08-31,35.0,-2.1,367990,54.2,34.6,33.66,HOLD,2026-08-27,3
GLOBAL,2026-08-31,6.95,-2.11,16219460,38.5,7.41,7.26,HOLD,2026-08-04,20
ICHI,2026-08-31,13.8,-2.13,9334701,31.3,14.66,14.51,HOLD,2026-06-16,55
TU,2026-08-31,12.6,-2.33,25708968,45.2,13.1,12.39,HOLD,2026-07-01,44
MTC,2026-08-31,31.25,-2.34,21657893,34.4,33.26,32.95,HOLD,2026-07-20,31
CKP,2026-08-31,2.5,-2.34,5304500,45.6,2.53,2.53,HOLD,2026-08-24,6
KKP,2026-08-31,116.0,-2.52,14256443,57.6,112.92,109.33,HOLD,2026-08-27,3
GUNKUL,2026-08-31,5.15,-2.83,231369399,55.2,5.09,4.89,HOLD,2026-06-30,45
OSP,2026-08-31,16.1,-3.01,20316833,32.3,17.45,17.45,SELL,2026-08-31,1
BTG,2026-08-31,20.5,-3.3,9092730,42.4,20.89,20.99,HOLD,2026-08-25,5
BCH,2026-08-31,10.7,-3.6,11720777,44.9,11.11,10.52,HOLD,2026-08-21,7
CHG,2026-08-31,1.45,-3.97,481774966,30.9,1.58,1.58,HOLD,2026-08-07,17
