Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
BTG,2026-09-11,21.2,-0.47,7370706,55.3,20.83,21.02,HOLD,2026-09-02,8
BA,2026-09-11,18.3,-0.54,6046556,39.9,19.04,18.86,HOLD,2026-08-04,29
KTB,2026-09-11,43.75,-0.57,36547544,53.0,43.7,43.07,HOLD,2026-06-17,63
CENTEL,2026-09-11,43.75,-0.57,4133141,63.8,42.65,39.99,HOLD,2026-09-10,2
OSP,2026-09-11,16.2,-0.61,6201874,36.9,16.89,17.24,HOLD,2026-09-01,9
AWC,2026-09-11,3.06,-0.65,43359856,55.6,3.03,2.92,HOLD,2026-07-28,34
SIRI,2026-09-11,1.46,-0.68,42741858,41.5,1.49,1.49,HOLD,2026-09-09,3
ICHI,2026-09-11,13.7,-0.72,3205672,36.1,14.18,14.51,HOLD,2026-09-04,6
SPRC,2026-09-11,13.4,-0.74,19591409,64.1,12.8,11.06,HOLD,2026-06-29,55
BAM,2026-09-11,6.65,-0.75,17470550,57.8,6.43,6.68,HOLD,2026-08-25,14
GLOBAL,2026-09-11,6.45,-0.77,7593416,29.5,6.97,7.23,HOLD,2026-09-04,6
OR,2026-09-11,12.3,-0.81,15517482,39.1,12.54,12.64,HOLD,2026-09-11,1
BLA,2026-09-11,24.1,-0.82,1849699,45.1,24.35,25.33,HOLD,2026-08-31,10
PLANB,2026-09-11,6.05,-0.82,9330716,47.1,6.36,5.95,HOLD,2026-07-06,50
WHA,2026-09-11,4.7,-0.84,49042938,40.0,4.83,4.99,HOLD,2026-09-03,7
COM7,2026-09-11,28.75,-0.86,7186057,44.2,29.48,29.65,HOLD,2026-09-10,2
COCOCO,2026-09-11,5.65,-0.88,858737,40.5,5.84,5.89,HOLD,2026-09-10,2
TLI,2026-09-11,11.3,-0.88,35238802,49.4,11.28,11.54,HOLD,2026-08-26,13
BCH,2026-09-11,10.9,-0.91,7584983,49.1,11.1,10.73,HOLD,2026-08-21,16
JMT,2026-09-11,10.6,-0.93,2547553,36.5,11.04,11.65,HOLD,2026-08-27,12
PTTEP,2026-09-11,153.5,-0.97,24185683,60.9,149.72,147.65,HOLD,2026-09-09,3
JMART,2026-09-11,10.0,-0.99,4050694,36.3,10.78,10.95,HOLD,2026-09-08,4
BDMS,2026-09-11,20.0,-0.99,43138673,53.2,19.85,19.62,HOLD,2026-09-04,6
VGI,2026-09-11,0.99,-1.0,26150177,45.5,1.03,1.01,HOLD,2026-07-10,46
GPSC,2026-09-11,49.75,-1.0,7917778,44.9,51.0,51.12,HOLD,2026-09-10,2
ERW,2026-09-11,3.82,-1.04,3648919,60.9,3.74,3.49,HOLD,2026-09-11,1
BBL,2026-09-11,188.0,-1.05,17994674,39.6,190.97,192.79,HOLD,2026-09-10,2
CCET,2026-09-11,9.2,-1.08,77903559,52.6,9.18,8.83,HOLD,2026-09-03,7
CPALL,2026-09-11,45.5,-1.09,23648341,38.2,46.27,46.98,HOLD,2026-09-04,6
CK,2026-09-11,17.6,-1.12,2544474,40.3,18.49,18.53,HOLD,2026-09-01,9
SCC,2026-09-11,265.0,-1.12,4139214,58.1,257.1,255.1,HOLD,2026-09-07,5
TASCO,2026-09-11,17.4,-1.14,2765850,62.3,17.12,15.5,HOLD,2026-07-17,41
ITC,2026-09-11,16.6,-1.19,3357404,34.0,17.36,17.1,HOLD,2026-08-25,14
AOT,2026-09-11,61.5,-1.2,30486275,38.4,64.24,63.83,HOLD,2026-08-18,19
BJC,2026-09-11,16.5,-1.2,8248996,55.4,16.26,15.77,HOLD,2026-09-07,5
SPALI,2026-09-11,16.0,-1.23,3289263,46.5,16.25,16.07,HOLD,2026-08-14,21
AP,2026-09-11,8.05,-1.23,7695943,46.1,8.15,8.06,HOLD,2026-07-14,44
BH,2026-09-11,195.5,-1.26,2524236,52.4,196.25,190.43,HOLD,2026-08-03,30
CHG,2026-09-11,1.55,-1.27,29098612,48.8,1.55,1.57,HOLD,2026-09-10,2
MOSHI,2026-09-11,37.0,-1.33,690633,36.1,39.01,39.58,HOLD,2026-09-07,5
MINT,2026-09-11,21.8,-1.36,28024113,35.0,22.33,22.95,SELL,2026-09-11,1
BCPG,2026-09-11,7.2,-1.37,3026084,48.6,7.22,7.23,HOLD,2026-08-24,15
CBG,2026-09-11,53.0,-1.4,5700206,45.5,55.29,52.76,HOLD,2026-06-24,58
SAPPE,2026-09-11,33.0,-1.49,75315,41.1,34.41,33.91,HOLD,2026-08-27,12
DELTA,2026-09-11,264.0,-1.49,15507647,48.9,259.1,277.42,HOLD,2026-08-26,13
HMPRO,2026-09-11,6.15,-1.6,45125066,34.0,6.44,6.53,HOLD,2026-09-04,6
SCGP,2026-09-11,30.5,-1.61,16272109,56.5,29.59,29.8,HOLD,2026-09-09,3
TIDLOR,2026-09-11,17.8,-1.66,26609402,30.8,19.17,19.23,HOLD,2026-09-11,1
SKY,2026-09-11,17.5,-1.69,540910,48.9,17.78,17.53,HOLD,2026-07-13,45
RCL,2026-09-11,42.25,-1.74,3315569,55.5,43.24,38.0,HOLD,2026-08-11,24
SAWAD,2026-09-11,22.3,-1.76,8526633,35.2,23.34,24.21,HOLD,2026-09-01,9
STGT,2026-09-11,10.9,-1.8,1099299,50.8,10.93,10.75,HOLD,2026-09-11,1
TCAP,2026-09-11,81.5,-1.81,4958595,43.9,84.85,80.44,HOLD,2026-06-18,62
GUNKUL,2026-09-11,5.1,-1.92,30373741,52.4,5.09,5.04,HOLD,2026-09-11,1
KTC,2026-09-11,36.25,-2.03,19740276,36.4,37.3,37.91,HOLD,2026-09-08,4
STA,2026-09-11,21.7,-2.25,13324320,57.1,21.33,19.61,HOLD,2026-08-20,17
PTTGC,2026-09-11,49.0,-2.49,29868688,73.3,43.85,39.77,HOLD,2026-08-19,18
MTC,2026-09-11,29.25,-2.5,17629569,24.5,31.25,32.77,HOLD,2026-09-03,7
BGRIM,2026-09-11,19.2,-2.54,33044338,48.6,19.58,19.12,HOLD,2026-09-10,2
IVL,2026-09-11,28.5,-2.56,64176999,76.8,24.26,23.58,HOLD,2026-09-10,2
BCP,2026-09-11,56.0,-3.45,16952099,59.4,54.33,47.56,HOLD,2026-07-15,43
IRPC,2026-09-11,2.9,-4.61,245881333,61.7,2.7,2.37,HOLD,2026-09-01,9
