Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
SCB,2026-08-06,154.5,0.65,23715549,56.2,154.93,148.04,HOLD,2026-06-15,39
MOSHI,2026-08-06,42.5,0.59,502281,69.2,40.11,38.48,HOLD,2026-07-28,8
BCP,2026-08-06,44.5,0.56,13598780,71.2,43.05,37.48,HOLD,2026-07-15,17
SKY,2026-08-06,18.4,0.55,4307622,61.5,17.67,16.11,HOLD,2026-07-13,19
STA,2026-08-06,18.5,0.54,2617494,50.3,18.69,18.4,HOLD,2026-07-31,5
LH,2026-08-06,3.8,0.53,15975892,53.9,3.79,3.73,HOLD,2026-08-04,3
SISB,2026-08-06,9.75,0.52,3563104,46.1,9.98,9.87,HOLD,2026-07-15,17
PRM,2026-08-06,9.95,0.51,3403405,65.3,9.65,9.07,HOLD,2026-07-07,23
BTG,2026-08-06,21.1,0.48,1325198,50.3,21.21,20.71,HOLD,2026-07-10,20
AEONTS,2026-08-06,105.5,0.48,175277,53.0,106.85,101.28,HOLD,2026-06-26,30
CPF,2026-08-06,21.8,0.46,12127097,53.1,22.06,20.58,HOLD,2026-07-02,26
IVL,2026-08-06,22.0,0.46,13195561,38.8,23.57,22.93,HOLD,2026-07-24,10
EGCO,2026-08-06,132.5,0.38,728357,60.3,131.97,123.91,HOLD,2026-07-01,27
SPALI,2026-08-06,15.9,0.0,1530563,49.5,15.9,15.82,HOLD,2026-07-30,6
HMPRO,2026-08-06,6.7,0.0,17101538,59.5,6.59,6.37,HOLD,2026-08-05,2
BA,2026-08-06,19.6,0.0,3303408,63.7,18.67,17.84,HOLD,2026-08-04,3
AP,2026-08-06,8.25,0.0,10878045,66.1,8.02,7.59,HOLD,2026-07-14,18
AAV,2026-08-06,1.06,0.0,5280233,46.6,1.06,1.08,HOLD,2026-07-23,11
TASCO,2026-08-06,15.4,0.0,8424268,74.0,14.27,13.96,HOLD,2026-07-17,15
QH,2026-08-06,1.44,0.0,15952090,61.6,1.41,1.37,HOLD,2026-08-03,4
SJWD,2026-08-06,9.9,0.0,4149613,71.0,9.3,8.43,HOLD,2026-07-02,26
SAWAD,2026-08-06,25.25,0.0,9802157,57.8,25.02,23.39,HOLD,2026-07-07,23
SNNP,2026-08-06,7.1,0.0,432335,57.3,7.07,6.86,HOLD,2026-07-09,21
TIDLOR,2026-08-06,19.4,0.0,8045739,56.7,19.26,18.77,HOLD,2026-07-22,12
TLI,2026-08-06,11.8,0.0,5453531,56.0,11.76,11.48,HOLD,2026-06-30,28
MINT,2026-08-06,23.3,0.0,10143306,48.4,23.32,23.47,HOLD,2026-08-04,3
ERW,2026-08-06,3.56,0.0,12691347,66.8,3.27,3.09,HOLD,2026-07-22,12
BTS,2026-08-06,2.08,0.0,27745565,46.6,2.12,2.1,HOLD,2026-07-13,19
CKP,2026-08-06,2.5,0.0,2113218,45.5,2.58,2.47,HOLD,2026-07-02,26
BEM,2026-08-06,6.75,0.0,15560867,72.1,6.6,6.07,HOLD,2026-06-19,35
CK,2026-08-06,18.2,0.0,10653451,44.0,18.51,18.9,HOLD,2026-07-30,6
M,2026-08-06,21.4,0.0,178431,49.5,21.52,21.32,HOLD,2026-07-14,18
CPN,2026-08-06,69.0,-0.36,6838666,59.6,67.61,66.46,HOLD,2026-08-03,4
SCC,2026-08-06,261.0,-0.38,2266109,64.2,255.2,245.5,HOLD,2026-07-15,17
TISCO,2026-08-06,129.5,-0.38,2439960,64.2,128.47,121.37,HOLD,2026-06-08,44
DOHOME,2026-08-06,4.14,-0.48,13449735,69.8,3.92,3.67,HOLD,2026-08-04,3
GPSC,2026-08-06,51.5,-0.48,8095008,55.8,52.42,46.85,HOLD,2026-06-18,36
CPALL,2026-08-06,49.0,-0.51,18945343,66.0,47.23,46.72,HOLD,2026-08-03,4
ITC,2026-08-06,17.5,-0.57,6870287,58.9,16.87,16.54,HOLD,2026-07-24,10
BJC,2026-08-06,16.0,-0.62,5846522,62.6,15.49,14.81,HOLD,2026-07-27,9
KTC,2026-08-06,38.75,-0.64,13322250,63.2,38.59,34.77,HOLD,2026-06-15,39
MEGA,2026-08-06,38.25,-0.65,478044,56.3,37.88,36.59,HOLD,2026-07-07,23
AWC,2026-08-06,2.98,-0.67,26187026,61.7,2.85,2.66,HOLD,2026-07-28,8
PTTGC,2026-08-06,36.75,-0.68,30227853,51.2,37.21,34.95,HOLD,2026-07-23,11
EA,2026-08-06,2.88,-0.69,12439606,39.7,3.01,3.06,HOLD,2026-07-27,9
BCPG,2026-08-06,7.1,-0.7,5473938,44.7,7.3,7.06,HOLD,2026-07-09,21
SAPPE,2026-08-06,33.75,-0.74,243457,53.4,33.69,32.06,HOLD,2026-07-27,9
DELTA,2026-08-06,263.0,-0.75,15966967,32.0,291.75,318.02,HOLD,2026-07-28,8
JMT,2026-08-06,12.2,-0.81,3455374,54.9,12.2,11.6,HOLD,2026-07-13,19
JAS,2026-08-06,1.06,-0.93,6480261,34.7,1.1,1.13,HOLD,2026-07-15,17
VGI,2026-08-06,0.99,-1.0,30182133,50.4,1.01,0.96,HOLD,2026-07-10,20
BGRIM,2026-08-06,18.3,-1.08,22863179,47.2,19.18,17.4,HOLD,2026-06-15,39
CCET,2026-08-06,8.2,-1.2,39136091,41.9,8.68,8.94,HOLD,2026-07-28,8
CENTEL,2026-08-06,38.25,-1.29,2688182,54.5,37.8,36.37,HOLD,2026-07-30,6
HANA,2026-08-06,36.25,-1.36,20573014,47.7,37.26,37.19,HOLD,2026-08-06,1
MTC,2026-08-06,34.75,-1.42,7344998,61.7,33.84,31.52,HOLD,2026-07-17,15
PLANB,2026-08-06,5.95,-1.65,6439322,64.8,5.82,4.94,HOLD,2026-07-06,24
IRPC,2026-08-06,2.24,-1.75,60813253,62.9,2.14,1.93,HOLD,2026-07-22,12
BLA,2026-08-06,25.0,-1.96,600051,43.1,26.2,25.17,HOLD,2026-07-03,25
RCL,2026-08-06,34.5,-2.82,3859266,57.0,33.81,32.67,HOLD,2026-07-10,20
CRC,2026-08-06,25.75,-2.83,6542193,64.2,24.26,23.13,HOLD,2026-07-30,6
KCE,2026-08-06,43.25,-3.35,21836437,54.8,42.52,39.99,HOLD,2026-08-06,1
GLOBAL,2026-08-06,7.6,-3.8,28306799,57.6,7.42,7.01,HOLD,2026-08-04,3
