Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
ROJNA,2026-08-10,6.05,-0.82,1748326,55.0,6.12,5.77,HOLD,2026-07-13,21
TLI,2026-08-10,11.6,-0.85,9600512,46.7,11.73,11.5,HOLD,2026-06-30,30
PLANB,2026-08-10,5.8,-0.85,20008587,57.6,5.85,5.01,HOLD,2026-07-06,26
M,2026-08-10,21.2,-0.93,470320,45.5,21.46,21.35,HOLD,2026-07-14,20
CRC,2026-08-10,26.0,-0.95,15178036,64.3,24.56,23.33,HOLD,2026-07-30,8
DOHOME,2026-08-10,4.08,-0.97,10257642,62.4,3.94,3.7,HOLD,2026-08-04,5
GUNKUL,2026-08-10,5.1,-0.97,44035871,62.0,5.13,4.54,HOLD,2026-06-30,30
SCB,2026-08-10,152.0,-0.98,10725727,48.7,154.43,148.76,HOLD,2026-06-15,41
BLA,2026-08-10,25.0,-0.99,1415339,42.7,26.0,25.26,HOLD,2026-07-03,27
VGI,2026-08-10,0.99,-1.0,50706673,50.3,1.01,0.97,HOLD,2026-07-10,22
BDMS,2026-08-10,19.9,-1.0,41194493,61.8,19.43,19.01,HOLD,2026-08-07,2
TIDLOR,2026-08-10,19.5,-1.02,6988498,56.9,19.3,18.82,BUY,2026-08-10,1
KTB,2026-08-10,44.5,-1.11,34873847,66.9,43.12,39.46,HOLD,2026-06-17,39
OSP,2026-08-10,17.6,-1.12,3213458,55.9,17.51,16.89,HOLD,2026-06-17,39
GULF,2026-08-10,66.0,-1.12,35064976,53.7,65.96,64.28,HOLD,2026-08-03,6
WHA,2026-08-10,4.88,-1.21,50746350,41.1,5.12,5.1,HOLD,2026-07-13,21
MEGA,2026-08-10,38.75,-1.27,485882,58.8,38.08,36.71,HOLD,2026-07-07,25
AWC,2026-08-10,2.94,-1.34,31022141,58.0,2.89,2.69,HOLD,2026-07-28,10
TCAP,2026-08-10,86.25,-1.43,5632469,73.3,77.06,69.89,HOLD,2026-06-18,38
BCH,2026-08-10,11.0,-1.79,5466175,62.8,10.58,9.98,HOLD,2026-08-05,4
BBL,2026-08-10,191.0,-1.8,13868168,49.5,194.53,185.7,HOLD,2026-06-19,37
CPN,2026-08-10,67.0,-1.83,7644516,47.2,67.66,66.58,HOLD,2026-08-03,6
EA,2026-08-10,3.0,-1.96,44997118,51.2,3.0,3.05,HOLD,2026-07-27,11
BANPU,2026-08-10,14.7,-2.0,17648183,83.6,12.58,11.85,HOLD,2026-07-24,12
JMT,2026-08-10,12.0,-2.44,5984337,50.5,12.15,11.64,HOLD,2026-07-13,21
AMATA,2026-08-10,28.75,-2.54,4935592,56.1,28.16,27.22,HOLD,2026-08-10,1
SKY,2026-08-10,18.0,-2.7,2387862,56.2,17.91,16.27,HOLD,2026-07-13,21
COCOCO,2026-08-10,6.0,-3.23,3706016,54.6,5.95,5.79,HOLD,2026-08-06,3
MOSHI,2026-08-10,40.5,-3.57,1445344,52.5,40.34,38.66,HOLD,2026-07-28,10
JMART,2026-08-10,10.5,-4.55,13878554,45.0,11.28,10.2,HOLD,2026-07-10,22
