Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
CPF,2026-09-25,21.8,-0.91,16447392,37.3,23.0,22.68,HOLD,2026-07-02,62
STA,2026-09-25,21.6,-0.92,9200238,54.0,21.9,20.22,HOLD,2026-08-20,27
PRM,2026-09-25,9.3,-1.06,6257308,35.1,9.75,9.83,HOLD,2026-09-18,6
KTB,2026-09-25,44.25,-1.12,65528320,51.1,44.17,43.91,HOLD,2026-09-16,8
KCE,2026-09-25,66.25,-1.12,9713281,68.4,62.27,53.19,HOLD,2026-08-06,37
AAV,2026-09-25,0.85,-1.16,33567049,25.5,0.95,1.01,HOLD,2026-08-20,27
TCAP,2026-09-25,82.75,-1.19,1552091,47.7,83.19,82.78,HOLD,2026-06-18,72
BLA,2026-09-25,24.0,-1.23,1621339,43.6,24.14,24.83,HOLD,2026-08-31,20
PTTEP,2026-09-25,148.5,-1.33,9425516,45.2,151.18,149.74,HOLD,2026-09-09,13
SCC,2026-09-25,263.0,-1.5,3110715,51.7,263.2,258.58,HOLD,2026-09-22,4
SAPPE,2026-09-25,31.5,-1.56,131281,33.9,33.14,33.89,HOLD,2026-09-21,5
DOHOME,2026-09-25,3.4,-1.73,10032138,35.2,3.5,3.71,HOLD,2026-09-17,7
TTB,2026-09-25,3.06,-1.92,357318535,54.4,3.03,3.01,HOLD,2026-09-15,9
PTTGC,2026-09-25,49.0,-2.0,26388629,60.0,47.85,42.6,HOLD,2026-08-19,28
SPRC,2026-09-25,14.2,-2.07,16688455,63.1,13.65,12.19,HOLD,2026-06-29,65
AMATA,2026-09-25,33.5,-2.19,5369309,58.5,32.77,30.74,HOLD,2026-09-25,1
BCP,2026-09-25,55.0,-2.22,22724699,53.5,56.49,50.97,HOLD,2026-07-15,53
IRPC,2026-09-25,3.06,-2.55,139677392,61.2,2.91,2.56,HOLD,2026-09-01,19
TOP,2026-09-25,69.25,-3.48,21767322,58.1,66.45,65.04,HOLD,2026-09-22,4
JAS,2026-09-25,0.75,-3.85,64487741,18.1,0.85,0.97,HOLD,2026-07-15,53
TU,2026-09-25,12.7,-4.51,55211958,46.6,12.9,12.84,HOLD,2026-09-22,4
