Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
SCC,2026-09-23,269.0,0.37,3047529,60.8,262.6,258.18,HOLD,2026-09-22,2
CBG,2026-09-23,55.75,0.0,5066662,59.3,54.17,53.33,HOLD,2026-09-22,2
AMATA,2026-09-23,33.5,0.0,3363586,60.9,32.69,30.49,HOLD,2026-09-04,14
TTB,2026-09-23,3.1,0.0,483874147,60.4,3.01,2.99,HOLD,2026-09-15,7
TASCO,2026-09-23,17.0,0.0,3966923,53.2,17.22,16.01,HOLD,2026-07-17,49
SNNP,2026-09-23,6.7,0.0,92505,45.9,6.7,6.88,HOLD,2026-09-21,3
TLI,2026-09-23,11.5,0.0,10524063,54.5,11.31,11.48,HOLD,2026-08-26,21
SAWAD,2026-09-23,22.8,0.0,5099012,45.2,22.89,23.94,HOLD,2026-09-01,17
QH,2026-09-23,1.38,0.0,4190479,39.1,1.4,1.42,HOLD,2026-09-15,7
SCGP,2026-09-23,30.75,0.0,3779642,55.9,30.1,30.14,HOLD,2026-09-09,11
SJWD,2026-09-23,9.95,0.0,1050869,58.1,9.53,9.63,HOLD,2026-09-17,5
BLA,2026-09-23,24.1,0.0,1160452,44.5,24.21,24.95,HOLD,2026-08-31,18
BH,2026-09-23,197.5,0.0,3515316,54.1,195.78,192.28,HOLD,2026-09-17,5
BCP,2026-09-23,54.25,0.0,15209126,51.8,56.36,50.44,HOLD,2026-07-15,51
BCH,2026-09-23,11.2,0.0,5572047,53.4,11.07,10.93,HOLD,2026-09-18,4
CENTEL,2026-09-23,44.5,0.0,2908763,63.4,43.23,41.14,HOLD,2026-09-10,10
JAS,2026-09-23,0.81,0.0,8860187,25.0,0.86,0.98,HOLD,2026-07-15,51
MTC,2026-09-23,29.75,0.0,6445146,35.8,30.11,32.28,HOLD,2026-09-03,15
ERW,2026-09-23,3.76,0.0,12651110,54.5,3.74,3.6,HOLD,2026-09-11,9
TRUE,2026-09-23,12.8,0.0,109667498,43.6,12.9,13.37,HOLD,2026-09-17,5
KTC,2026-09-23,37.25,0.0,21191096,50.9,37.09,37.9,HOLD,2026-09-08,12
MEGA,2026-09-23,36.0,0.0,785912,47.2,35.8,37.01,HOLD,2026-09-02,16
GULF,2026-09-23,62.25,0.0,20838074,48.4,61.92,64.08,HOLD,2026-09-04,14
HANA,2026-09-23,51.0,0.0,32471140,63.1,47.81,42.97,BUY,2026-09-23,1
HMPRO,2026-09-23,6.25,0.0,14508828,44.5,6.3,6.48,HOLD,2026-09-04,14
ROJNA,2026-09-23,5.75,0.0,1627600,45.3,5.76,5.96,HOLD,2026-09-08,12
PTT,2026-09-23,42.0,0.0,64213222,60.8,41.71,40.31,HOLD,2026-08-17,28
KTB,2026-09-23,45.0,0.0,48232218,60.4,44.05,43.78,HOLD,2026-09-16,6
TISCO,2026-09-23,128.5,-0.39,2075358,61.1,126.4,127.53,HOLD,2026-09-09,11
KKP,2026-09-23,116.0,-0.43,2652394,52.0,116.55,114.32,HOLD,2026-08-27,20
MINT,2026-09-23,21.9,-0.45,21261635,45.7,21.92,22.63,HOLD,2026-09-14,8
M,2026-09-23,21.0,-0.47,513870,43.5,21.14,21.38,HOLD,2026-09-15,7
BTG,2026-09-23,20.6,-0.48,2313554,46.1,20.81,20.93,SELL,2026-09-23,1
BJC,2026-09-23,17.9,-0.56,6710876,65.1,16.74,16.21,HOLD,2026-09-07,13
SISB,2026-09-23,8.9,-0.56,1629362,31.6,9.11,9.45,HOLD,2026-09-01,17
ITC,2026-09-23,16.8,-0.59,12743519,45.9,17.06,17.17,HOLD,2026-09-23,1
CHG,2026-09-23,1.59,-0.62,31279778,54.1,1.55,1.57,HOLD,2026-09-10,10
PTTEP,2026-09-23,148.0,-0.67,19646329,42.7,150.95,149.54,HOLD,2026-09-09,11
KBANK,2026-09-23,255.0,-0.78,11531765,59.8,249.75,247.1,HOLD,2026-09-21,3
COM7,2026-09-23,31.0,-0.8,9225384,60.4,29.57,29.84,HOLD,2026-09-10,10
OR,2026-09-23,12.4,-0.8,11778351,46.8,12.5,12.6,HOLD,2026-09-11,9
PLANB,2026-09-23,6.15,-0.81,12423579,50.9,6.19,6.09,HOLD,2026-07-06,58
CPF,2026-09-23,22.1,-0.9,36501127,40.2,23.2,22.68,HOLD,2026-07-02,60
PRM,2026-09-23,9.55,-1.04,5806726,41.9,9.77,9.83,HOLD,2026-09-18,4
TIDLOR,2026-09-23,17.7,-1.12,18002615,34.2,18.47,19.02,HOLD,2026-09-11,9
ADVANC,2026-09-23,347.0,-1.14,5121697,43.2,350.55,363.28,HOLD,2026-09-21,3
BBL,2026-09-23,195.0,-1.27,10276789,57.2,192.32,192.59,HOLD,2026-09-10,10
SCB,2026-09-23,156.0,-1.27,15345850,62.3,151.7,152.68,HOLD,2026-09-23,1
TU,2026-09-23,13.2,-1.49,17414512,55.5,12.9,12.79,HOLD,2026-09-22,2
AEONTS,2026-09-23,96.5,-1.53,1269971,36.6,98.16,101.94,HOLD,2026-08-28,19
SAPPE,2026-09-23,31.75,-1.55,719446,34.3,33.52,33.92,HOLD,2026-09-21,3
