Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
SJWD,2026-08-25,9.7,0.52,2900653,50.5,9.95,9.07,HOLD,2026-07-02,39
GULF,2026-08-25,63.25,0.4,30596683,39.9,65.33,64.24,HOLD,2026-08-03,17
AOT,2026-08-25,66.25,0.38,15814264,62.8,64.55,63.46,HOLD,2026-08-18,6
ADVANC,2026-08-25,361.0,0.28,2945167,39.0,370.1,369.68,HOLD,2026-07-01,40
BBL,2026-08-25,192.0,0.26,11734294,53.1,191.47,189.65,HOLD,2026-06-19,48
DOHOME,2026-08-25,3.62,0.0,11564125,37.6,3.89,3.78,HOLD,2026-08-04,16
AEONTS,2026-08-25,102.0,0.0,223521,44.6,103.58,103.32,HOLD,2026-06-26,43
CHG,2026-08-25,1.58,0.0,15605875,49.8,1.59,1.58,HOLD,2026-08-07,13
TLI,2026-08-25,11.3,0.0,4086117,42.7,11.54,11.56,SELL,2026-08-25,1
SISB,2026-08-25,9.4,0.0,884451,37.3,9.59,9.81,HOLD,2026-08-12,10
ROJNA,2026-08-25,5.9,0.0,2961388,42.0,6.07,5.89,HOLD,2026-07-13,32
TTB,2026-08-25,2.9,0.0,1218561796,48.2,3.01,2.78,HOLD,2026-06-15,52
PRM,2026-08-25,9.7,0.0,5983243,46.3,9.98,9.48,HOLD,2026-07-07,36
LH,2026-08-25,3.66,0.0,5760685,38.4,3.74,3.75,SELL,2026-08-25,1
RATCH,2026-08-25,36.75,0.0,2878726,44.9,38.02,36.04,HOLD,2026-06-30,41
SIRI,2026-08-25,1.52,0.0,32998763,53.5,1.52,1.49,HOLD,2026-06-18,49
SCGP,2026-08-25,28.75,0.0,10864608,40.3,30.32,29.25,HOLD,2026-07-21,26
M,2026-08-25,21.7,0.0,1301991,51.3,21.57,21.5,HOLD,2026-08-18,6
KTC,2026-08-25,37.0,0.0,10753948,41.7,38.14,36.76,HOLD,2026-06-02,61
MTC,2026-08-25,31.75,0.0,13212543,34.8,33.73,32.79,HOLD,2026-07-17,28
OR,2026-08-25,12.6,0.0,6901855,52.8,12.55,12.58,HOLD,2026-08-25,1
BEM,2026-08-25,7.1,0.0,57627934,60.4,7.0,6.55,HOLD,2026-06-19,48
BTS,2026-08-25,2.06,0.0,9749463,44.3,2.08,2.1,HOLD,2026-08-25,1
BCH,2026-08-25,11.3,0.0,4486672,61.8,10.97,10.39,HOLD,2026-08-21,3
AP,2026-08-25,8.2,0.0,6406789,54.7,8.22,7.87,HOLD,2026-07-14,31
AWC,2026-08-25,2.98,0.0,25734714,55.6,2.99,2.81,HOLD,2026-07-28,21
BA,2026-08-25,19.0,0.0,2720801,51.1,19.24,18.61,HOLD,2026-08-04,16
BJC,2026-08-25,16.3,0.0,6939278,56.8,16.13,15.31,HOLD,2026-08-21,3
GUNKUL,2026-08-25,5.0,0.0,53074530,50.1,5.07,4.79,HOLD,2026-06-30,41
HANA,2026-08-25,45.75,0.0,9877159,62.8,40.25,38.7,HOLD,2026-08-18,6
ERW,2026-08-25,3.7,0.0,8806067,65.5,3.64,3.3,HOLD,2026-07-22,25
TCAP,2026-08-25,86.5,-0.29,3220912,60.8,85.19,75.78,HOLD,2026-06-17,50
KBANK,2026-08-25,253.0,-0.39,11428759,65.5,248.65,234.76,HOLD,2026-06-17,50
WHA,2026-08-25,4.82,-0.41,44095338,40.4,4.87,5.07,HOLD,2026-08-12,10
CBG,2026-08-25,56.0,-0.44,8525549,62.3,53.51,50.15,HOLD,2026-06-23,46
BDMS,2026-08-25,19.7,-0.51,85884933,54.7,19.59,19.34,HOLD,2026-08-25,1
CPALL,2026-08-25,46.5,-0.53,17959537,42.1,47.65,47.08,HOLD,2026-08-03,17
SKY,2026-08-25,17.8,-0.56,610856,49.9,18.3,16.79,HOLD,2026-07-13,32
ITC,2026-08-25,17.7,-0.56,6332487,58.2,17.47,16.87,HOLD,2026-08-25,1
QH,2026-08-25,1.43,-0.69,7903239,49.0,1.45,1.4,HOLD,2026-08-03,17
EA,2026-08-25,2.88,-0.69,7546107,42.9,2.93,2.97,HOLD,2026-08-25,1
BCPG,2026-08-25,7.05,-0.7,3230764,45.2,7.11,7.17,HOLD,2026-08-24,2
TU,2026-08-25,12.9,-0.77,4664680,53.1,12.99,12.27,HOLD,2026-07-01,40
BAM,2026-08-25,6.35,-0.78,5329474,30.0,6.68,6.73,HOLD,2026-08-25,1
CKP,2026-08-25,2.52,-0.79,1704618,48.6,2.53,2.52,HOLD,2026-08-24,2
AMATA,2026-08-25,30.25,-0.82,6741090,56.3,29.39,28.11,HOLD,2026-08-17,7
JMART,2026-08-25,11.2,-0.88,3594948,53.8,11.08,10.65,HOLD,2026-08-24,2
IVL,2026-08-25,21.8,-0.91,26026373,43.1,21.97,22.63,HOLD,2026-08-20,4
AAV,2026-08-25,1.03,-0.96,4046482,30.6,1.05,1.07,HOLD,2026-08-20,4
JAS,2026-08-25,0.98,-1.01,11766908,24.2,1.04,1.09,HOLD,2026-07-15,30
CK,2026-08-25,18.5,-1.07,5767629,47.7,18.51,18.91,HOLD,2026-08-14,8
PR9,2026-08-25,18.3,-1.08,4602212,54.3,18.19,17.84,HOLD,2026-08-21,3
TASCO,2026-08-25,16.8,-1.18,7666420,66.7,15.64,14.57,HOLD,2026-07-17,28
PTT,2026-08-25,40.5,-1.22,81295684,65.0,39.42,38.02,HOLD,2026-08-17,7
PTTEP,2026-08-25,147.5,-1.34,13722605,49.6,149.0,142.94,HOLD,2026-07-28,21
BANPU,2026-08-25,14.4,-1.37,4987541,75.9,12.84,11.95,HOLD,2026-07-24,14
SNNP,2026-08-25,6.7,-1.47,681062,32.5,6.98,6.94,HOLD,2026-07-09,34
DELTA,2026-08-25,250.0,-1.57,14393256,32.1,267.3,295.0,SELL,2026-08-25,1
COM7,2026-08-25,29.0,-1.69,4697069,42.7,30.01,29.29,HOLD,2026-07-28,21
MOSHI,2026-08-25,39.75,-1.85,665330,46.5,40.94,39.33,HOLD,2026-07-28,21
SCC,2026-08-25,245.0,-2.0,2104546,39.1,255.0,250.74,HOLD,2026-07-15,30
JMT,2026-08-25,11.2,-2.61,5912115,38.1,11.83,11.8,HOLD,2026-07-13,32
STGT,2026-08-25,10.6,-2.75,2997691,45.1,10.77,10.56,HOLD,2026-08-12,10
RCL,2026-08-25,44.0,-2.76,5457871,72.3,39.11,35.16,HOLD,2026-08-11,11
VGI,2026-08-25,1.03,-2.83,227740222,50.8,1.02,0.99,HOLD,2026-07-10,33
BCP,2026-08-25,49.75,-2.93,14588847,65.2,47.17,41.37,HOLD,2026-07-15,30
PTTGC,2026-08-25,41.0,-2.96,39436336,62.2,38.54,36.39,HOLD,2026-08-19,5
SPRC,2026-08-25,12.2,-3.94,42390966,65.5,11.38,9.54,HOLD,2026-06-29,42
IRPC,2026-08-25,2.42,-3.97,77410419,58.6,2.34,2.09,HOLD,2026-07-22,25
TOP,2026-08-25,60.25,-3.98,16803880,44.5,64.39,57.53,HOLD,2026-07-09,34
SPALI,2026-08-25,16.0,-4.76,7505122,44.8,16.22,16.03,HOLD,2026-08-14,8
STA,2026-08-25,19.7,-5.74,30870452,57.1,18.91,18.37,HOLD,2026-08-20,4
