Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
AWC,2026-09-18,3.04,0.66,26771814,53.1,3.03,2.96,HOLD,2026-07-28,39
SPALI,2026-09-18,16.2,0.62,2115921,52.0,16.12,16.09,BUY,2026-09-18,1
ERW,2026-09-18,3.7,0.54,14459892,50.4,3.74,3.56,HOLD,2026-09-11,6
SJWD,2026-09-18,9.75,0.52,2853335,56.4,9.48,9.56,HOLD,2026-09-17,2
MINT,2026-09-18,21.5,0.47,62815202,35.3,22.03,22.71,HOLD,2026-09-14,5
M,2026-09-18,21.2,0.47,444983,48.5,21.22,21.42,HOLD,2026-09-15,4
DELTA,2026-09-18,241.0,0.42,26589538,39.6,252.45,270.38,HOLD,2026-09-17,2
GULF,2026-09-18,61.25,0.41,34446367,41.0,62.11,64.14,HOLD,2026-09-04,11
TISCO,2026-09-18,127.5,0.39,3340693,58.1,126.03,127.33,HOLD,2026-09-09,8
EGCO,2026-09-18,129.0,0.39,838470,47.0,130.78,131.41,HOLD,2026-09-16,3
BBL,2026-09-18,193.5,0.26,6415494,56.4,191.72,192.69,HOLD,2026-09-10,7
KCE,2026-09-18,65.0,0.0,17996723,70.6,59.44,50.89,HOLD,2026-08-06,32
MEGA,2026-09-18,35.75,0.0,692568,44.1,35.89,37.12,HOLD,2026-09-02,13
KKP,2026-09-18,118.0,0.0,5750930,57.4,116.28,113.7,HOLD,2026-08-27,17
KTB,2026-09-18,45.0,0.0,115454721,63.4,43.9,43.55,HOLD,2026-09-16,3
TLI,2026-09-18,11.5,0.0,20079643,54.5,11.29,11.5,HOLD,2026-08-26,18
STA,2026-09-18,21.5,0.0,6649341,54.3,21.67,19.93,HOLD,2026-08-20,22
PTT,2026-09-18,42.25,0.0,55224880,65.0,41.5,40.09,HOLD,2026-08-17,25
IRPC,2026-09-18,2.74,0.0,128358659,51.9,2.79,2.46,HOLD,2026-09-01,14
KBANK,2026-09-18,253.0,0.0,7531766,59.8,249.35,245.6,BUY,2026-09-18,1
GPSC,2026-09-18,48.25,0.0,7552643,39.4,50.61,51.15,HOLD,2026-09-10,7
EA,2026-09-18,2.88,0.0,16810430,46.1,2.89,2.95,HOLD,2026-09-01,14
ICHI,2026-09-18,13.8,0.0,770134,43.0,13.94,14.45,HOLD,2026-09-04,11
BH,2026-09-18,198.0,0.0,4558855,55.4,196.75,191.48,HOLD,2026-09-17,2
BEM,2026-09-18,6.8,0.0,68166028,50.6,6.81,6.82,SELL,2026-09-18,1
BJC,2026-09-18,18.0,0.0,13772477,69.2,16.49,16.02,HOLD,2026-09-07,10
BLA,2026-09-18,24.5,0.0,2655149,50.0,24.29,25.11,HOLD,2026-08-31,15
AEONTS,2026-09-18,97.25,0.0,384104,38.3,98.9,102.66,HOLD,2026-08-28,16
BAM,2026-09-18,6.7,0.0,9332826,59.7,6.46,6.66,HOLD,2026-08-25,19
SAWAD,2026-09-18,22.7,-0.44,6465294,43.6,23.04,24.05,HOLD,2026-09-01,14
CPALL,2026-09-18,45.0,-0.55,25258498,35.6,45.89,46.77,HOLD,2026-09-04,11
TASCO,2026-09-18,17.0,-0.58,2399255,53.2,17.2,15.83,HOLD,2026-07-17,46
CENTEL,2026-09-18,43.0,-0.58,1434875,54.7,42.96,40.68,HOLD,2026-09-10,7
AP,2026-09-18,8.0,-0.62,7136025,44.2,8.11,8.11,HOLD,2026-07-14,49
OSP,2026-09-18,16.1,-0.62,12715722,38.0,16.49,17.11,HOLD,2026-09-01,14
PTTEP,2026-09-18,150.0,-0.66,11441512,48.3,150.72,149.18,HOLD,2026-09-09,8
MOSHI,2026-09-18,35.75,-0.69,356864,32.7,37.84,39.31,HOLD,2026-09-07,10
SNNP,2026-09-18,6.6,-0.75,328070,36.6,6.7,6.9,SELL,2026-09-18,1
TRUE,2026-09-18,12.6,-0.79,116590324,36.5,12.96,13.41,HOLD,2026-09-17,2
OR,2026-09-18,12.3,-0.81,14285741,41.7,12.52,12.61,HOLD,2026-09-11,6
AOT,2026-09-18,61.25,-0.81,21209549,41.5,62.91,63.6,HOLD,2026-09-17,2
COM7,2026-09-18,30.25,-0.82,23915842,56.4,29.31,29.73,HOLD,2026-09-10,7
MTC,2026-09-18,29.5,-0.84,5112004,31.4,30.45,32.45,HOLD,2026-09-03,12
BCH,2026-09-18,11.4,-0.87,6745785,58.7,11.09,10.87,HOLD,2026-09-18,1
STGT,2026-09-18,10.6,-0.93,772529,44.4,10.84,10.76,HOLD,2026-09-11,6
BTS,2026-09-18,2.0,-0.99,101935476,37.8,2.04,2.08,HOLD,2026-09-02,13
BGRIM,2026-09-18,18.6,-1.06,25366370,45.3,19.55,19.1,HOLD,2026-09-10,7
SISB,2026-09-18,9.05,-1.09,1802282,37.6,9.18,9.55,HOLD,2026-09-01,14
LH,2026-09-18,3.6,-1.1,87091898,36.1,3.65,3.72,HOLD,2026-09-15,4
TIDLOR,2026-09-18,17.8,-1.11,16513617,34.6,18.76,19.1,HOLD,2026-09-11,6
CK,2026-09-18,17.6,-1.12,3897792,42.3,18.06,18.35,HOLD,2026-09-01,14
CCET,2026-09-18,8.85,-1.12,41884264,45.1,9.18,8.86,HOLD,2026-09-03,12
DOHOME,2026-09-18,3.46,-1.14,5213849,38.9,3.54,3.75,HOLD,2026-09-17,2
CHG,2026-09-18,1.57,-1.26,34611770,51.6,1.55,1.57,HOLD,2026-09-10,7
ADVANC,2026-09-18,344.0,-1.43,4969122,38.9,352.2,365.04,SELL,2026-09-18,1
BDMS,2026-09-18,19.9,-1.49,70161117,50.1,19.97,19.67,HOLD,2026-09-04,11
PR9,2026-09-18,19.6,-1.51,935033,59.7,19.14,18.48,HOLD,2026-09-18,1
SAPPE,2026-09-18,32.5,-1.52,106917,39.4,33.95,33.96,SELL,2026-09-18,1
HANA,2026-09-18,47.75,-1.55,26438479,55.5,47.09,42.23,HOLD,2026-09-14,5
PRM,2026-09-18,9.55,-1.55,4706436,41.1,9.78,9.81,HOLD,2026-09-18,1
PLANB,2026-09-18,6.0,-1.64,11134819,45.9,6.24,6.06,HOLD,2026-07-06,55
IVL,2026-09-18,29.0,-1.69,12627912,69.8,26.12,24.21,HOLD,2026-09-10,7
COCOCO,2026-09-18,5.55,-1.77,408752,39.4,5.74,5.88,HOLD,2026-09-10,7
VGI,2026-09-18,0.97,-2.02,31226167,42.5,1.0,1.01,HOLD,2026-09-17,2
JAS,2026-09-18,0.79,-2.47,33275463,16.6,0.89,1.0,HOLD,2026-07-15,48
BCP,2026-09-18,53.0,-2.75,17579469,47.5,56.02,49.49,HOLD,2026-07-15,48
QH,2026-09-18,1.36,-2.86,37128480,26.9,1.41,1.42,HOLD,2026-09-15,4
TU,2026-09-18,12.7,-3.05,56076001,48.1,12.85,12.7,HOLD,2026-07-01,58
PTTGC,2026-09-18,47.5,-3.55,34147238,59.1,46.16,41.23,HOLD,2026-08-19,23
BCPG,2026-09-18,6.6,-5.04,23807160,30.1,7.18,7.21,HOLD,2026-09-17,2
ITC,2026-09-18,16.7,-5.65,24127382,44.1,17.19,17.12,HOLD,2026-08-25,19
