Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
AOT,2026-08-24,66.0,-1.49,23112722,61.5,64.44,63.34,HOLD,2026-08-18,5
TRUE,2026-08-24,13.1,-1.5,130693296,37.9,13.61,13.52,HOLD,2026-07-31,17
CPN,2026-08-24,64.75,-1.52,11457907,37.5,67.11,66.82,HOLD,2026-08-03,16
HMPRO,2026-08-24,6.4,-1.54,36073581,39.5,6.62,6.52,HOLD,2026-08-05,14
DELTA,2026-08-24,254.0,-1.55,20866328,33.9,269.05,297.04,HOLD,2026-07-28,20
CKP,2026-08-24,2.54,-1.55,3421512,51.3,2.53,2.52,HOLD,2026-08-24,1
GULF,2026-08-24,63.0,-1.56,41861502,37.9,65.42,64.26,HOLD,2026-08-03,16
BGRIM,2026-08-24,18.6,-1.59,12662398,52.8,18.46,18.32,HOLD,2026-08-21,2
BLA,2026-08-24,24.4,-1.61,856670,40.3,25.1,25.39,HOLD,2026-08-19,4
COM7,2026-08-24,29.5,-1.67,6952084,47.4,30.1,29.25,HOLD,2026-07-28,20
SAWAD,2026-08-24,23.3,-1.69,9570972,37.7,24.48,24.08,HOLD,2026-07-07,35
JMT,2026-08-24,11.5,-1.71,3267284,43.4,11.88,11.79,HOLD,2026-07-13,31
TASCO,2026-08-24,17.0,-1.73,10135919,70.2,15.49,14.51,HOLD,2026-07-17,27
TLI,2026-08-24,11.3,-1.74,11137015,42.7,11.56,11.56,HOLD,2026-08-17,6
JMART,2026-08-24,11.3,-1.74,6172558,55.9,11.08,10.61,HOLD,2026-08-24,1
BCH,2026-08-24,11.3,-1.74,4821762,61.8,10.92,10.35,HOLD,2026-08-21,2
TOP,2026-08-24,62.75,-1.95,24947333,51.3,64.58,57.2,HOLD,2026-07-09,33
GUNKUL,2026-08-24,5.0,-1.96,27676713,50.2,5.07,4.77,HOLD,2026-06-30,40
DOHOME,2026-08-24,3.62,-2.16,14868069,37.6,3.9,3.78,HOLD,2026-08-04,15
RCL,2026-08-24,45.25,-2.16,6261906,80.7,38.61,34.91,HOLD,2026-08-11,10
SNNP,2026-08-24,6.8,-2.16,359524,37.6,7.0,6.93,HOLD,2026-07-09,33
KKP,2026-08-24,112.0,-2.18,7272530,53.8,112.5,106.88,HOLD,2026-05-14,73
PLANB,2026-08-24,6.35,-2.31,24263075,60.9,6.1,5.43,HOLD,2026-07-06,36
SPRC,2026-08-24,12.7,-2.31,21563415,74.4,11.3,9.43,HOLD,2026-06-29,41
MTC,2026-08-24,31.75,-2.31,16983023,34.8,33.85,32.74,HOLD,2026-07-17,27
TIDLOR,2026-08-24,19.3,-2.53,24093143,49.9,19.33,19.23,HOLD,2026-08-21,2
CK,2026-08-24,18.7,-2.6,8167852,50.0,18.49,18.92,HOLD,2026-08-14,7
GLOBAL,2026-08-24,7.05,-2.76,18834829,40.8,7.48,7.18,HOLD,2026-08-04,15
SKY,2026-08-24,17.9,-3.24,1116972,51.0,18.35,16.75,HOLD,2026-07-13,31
COCOCO,2026-08-24,5.8,-3.33,2764855,43.2,5.98,5.86,HOLD,2026-08-06,13
BEM,2026-08-24,7.1,-3.4,41107920,60.4,6.98,6.52,HOLD,2026-06-19,47
SJWD,2026-08-24,9.65,-3.5,4071508,49.2,9.93,9.02,HOLD,2026-07-02,38
SAPPE,2026-08-24,34.0,-3.55,258628,50.1,34.36,33.12,HOLD,2026-08-24,1
HANA,2026-08-24,45.75,-4.19,17698123,62.8,39.83,38.53,HOLD,2026-08-18,5
VGI,2026-08-24,1.06,-4.5,149649127,55.6,1.02,0.99,HOLD,2026-07-10,32
