Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
AAV,2026-08-28,,,14610986,40.6,,,N/A,2026-08-28,1
ADVANC,2026-08-28,,,6134262,33.3,,,N/A,2026-08-28,1
AEONTS,2026-08-28,,,265921,45.2,,,N/A,2026-08-28,1
AMATA,2026-08-28,,,10399103,69.8,,,N/A,2026-08-28,1
AOT,2026-08-28,,,33970371,52.6,,,N/A,2026-08-28,1
AP,2026-08-28,,,4429498,57.1,,,N/A,2026-08-28,1
AWC,2026-08-28,,,102156829,60.7,,,N/A,2026-08-28,1
BA,2026-08-28,,,5427045,56.1,,,N/A,2026-08-28,1
BAM,2026-08-28,,,14642944,38.2,,,N/A,2026-08-28,1
BANPU,2026-08-28,,,21829328,81.0,,,N/A,2026-08-28,1
BBL,2026-08-28,,,7125382,48.8,,,N/A,2026-08-28,1
BCH,2026-08-28,,,2032336,54.7,,,N/A,2026-08-28,1
BCP,2026-08-28,,,15926796,72.0,,,N/A,2026-08-28,1
BCPG,2026-08-28,,,10565406,50.4,,,N/A,2026-08-28,1
BDMS,2026-08-28,,,71961848,51.6,,,N/A,2026-08-28,1
BEM,2026-08-28,,,26505349,57.2,,,N/A,2026-08-28,1
BGRIM,2026-08-28,,,21924936,70.2,,,N/A,2026-08-28,1
BH,2026-08-28,,,4737559,61.9,,,N/A,2026-08-28,1
BJC,2026-08-28,,,9659014,51.7,,,N/A,2026-08-28,1
BLA,2026-08-28,,,2538255,48.6,,,N/A,2026-08-28,1
BTG,2026-08-28,,,3624845,61.2,,,N/A,2026-08-28,1
BTS,2026-08-28,,,7014600,48.6,,,N/A,2026-08-28,1
CBG,2026-08-28,,,3411334,59.7,,,N/A,2026-08-28,1
CCET,2026-08-28,,,40020987,59.3,,,N/A,2026-08-28,1
CENTEL,2026-08-28,,,1331923,64.3,,,N/A,2026-08-28,1
CHG,2026-08-28,,,43787251,44.2,,,N/A,2026-08-28,1
CK,2026-08-28,,,5752943,53.6,,,N/A,2026-08-28,1
CKP,2026-08-28,,,2119936,55.2,,,N/A,2026-08-28,1
COCOCO,2026-08-28,,,378370,47.9,,,N/A,2026-08-28,1
COM7,2026-08-28,,,10334614,42.7,,,N/A,2026-08-28,1
CPALL,2026-08-28,,,8059899,41.3,,,N/A,2026-08-28,1
CPF,2026-08-28,,,29290564,70.5,,,N/A,2026-08-28,1
CPN,2026-08-28,,,7089191,46.6,,,N/A,2026-08-28,1
CRC,2026-08-28,,,7378740,59.3,,,N/A,2026-08-28,1
