Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
STA,2026-09-21,21.3,-0.93,10722237,52.5,21.69,19.99,HOLD,2026-08-20,23
SISB,2026-09-21,8.95,-1.1,2186806,33.6,9.16,9.51,HOLD,2026-09-01,15
RATCH,2026-09-21,38.0,-1.3,5334364,52.2,37.8,38.03,HOLD,2026-09-15,5
MOSHI,2026-09-21,35.25,-1.4,1029319,30.4,37.58,39.24,HOLD,2026-09-07,11
PR9,2026-09-21,19.3,-1.53,2225084,54.4,19.18,18.51,HOLD,2026-09-18,2
HMPRO,2026-09-21,6.2,-1.59,49937444,41.2,6.33,6.5,HOLD,2026-09-04,12
SCGP,2026-09-21,30.75,-1.6,6142204,55.9,29.91,30.06,HOLD,2026-09-09,9
CKP,2026-09-21,2.42,-1.63,1626368,46.6,2.44,2.51,HOLD,2026-09-02,14
CRC,2026-09-21,30.25,-1.63,4069490,62.7,28.94,26.84,HOLD,2026-09-21,1
BJC,2026-09-21,17.7,-1.67,7760519,64.2,16.56,16.08,HOLD,2026-09-07,11
CPF,2026-09-21,22.7,-1.73,21908611,46.4,23.37,22.67,HOLD,2026-07-02,58
BCH,2026-09-21,11.1,-2.63,10440563,51.3,11.08,10.89,HOLD,2026-09-18,2
