Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
ROJNA,2026-09-10,5.75,0.0,1340550,41.8,5.9,5.96,HOLD,2026-09-08,3
SISB,2026-09-10,9.05,0.0,964929,33.5,9.28,9.69,HOLD,2026-09-01,8
TISCO,2026-09-10,124.0,0.0,3114854,38.1,126.08,126.89,HOLD,2026-09-09,2
MINT,2026-09-10,22.1,0.0,14656857,40.0,22.39,23.01,HOLD,2026-08-12,22
TASCO,2026-09-10,17.6,0.0,5275217,66.2,17.04,15.42,HOLD,2026-07-17,40
VGI,2026-09-10,1.0,0.0,31041038,47.7,1.03,1.01,HOLD,2026-07-10,45
MTC,2026-09-10,30.0,0.0,9737291,29.2,31.44,32.84,HOLD,2026-09-03,6
SNNP,2026-09-10,6.7,0.0,138866,39.9,6.78,6.93,HOLD,2026-08-31,9
KTC,2026-09-10,37.0,0.0,3827295,44.2,37.36,37.9,HOLD,2026-09-08,3
M,2026-09-10,21.2,0.0,572752,46.4,21.52,21.5,BUY,2026-09-10,1
GUNKUL,2026-09-10,5.2,0.0,100628560,57.7,5.09,5.03,BUY,2026-09-10,1
JMT,2026-09-10,10.7,0.0,3427855,38.4,11.08,11.67,HOLD,2026-08-27,11
IVL,2026-09-10,29.25,0.0,65900192,85.0,23.9,23.47,HOLD,2026-09-10,1
JAS,2026-09-10,0.89,0.0,6985206,29.0,0.94,1.03,HOLD,2026-07-15,42
ITC,2026-09-10,16.8,0.0,3194654,37.6,17.38,17.1,HOLD,2026-08-25,13
COCOCO,2026-09-10,5.7,0.0,473884,42.6,5.86,5.89,HOLD,2026-09-10,1
AOT,2026-09-10,62.25,0.0,10498807,41.9,64.41,63.88,HOLD,2026-08-18,18
BTG,2026-09-10,21.3,0.0,5217512,57.1,20.8,21.03,HOLD,2026-09-02,7
OSP,2026-09-10,16.3,0.0,7158496,38.4,16.96,17.26,HOLD,2026-09-01,8
HMPRO,2026-09-10,6.25,0.0,40241585,37.9,6.47,6.54,HOLD,2026-09-04,5
SCC,2026-09-10,268.0,-0.37,9395894,62.3,256.55,254.68,HOLD,2026-09-07,4
CBG,2026-09-10,53.75,-0.46,2236003,49.5,55.39,52.67,HOLD,2026-06-24,57
AEONTS,2026-09-10,97.25,-0.51,320071,32.6,100.4,103.7,HOLD,2026-08-28,10
CCET,2026-09-10,9.3,-0.53,69840754,54.8,9.15,8.83,HOLD,2026-09-03,6
TIDLOR,2026-09-10,18.1,-0.55,11343607,33.8,19.22,19.26,SELL,2026-09-10,1
SKY,2026-09-10,17.8,-0.56,290293,52.4,17.78,17.48,HOLD,2026-07-13,44
CENTEL,2026-09-10,44.0,-0.56,1317292,66.1,42.56,39.84,HOLD,2026-09-10,1
PTT,2026-09-10,42.0,-0.59,111838942,67.1,40.94,39.47,HOLD,2026-08-17,19
AWC,2026-09-10,3.08,-0.65,96976600,57.7,3.02,2.91,HOLD,2026-07-28,33
MOSHI,2026-09-10,37.5,-0.66,1363403,38.7,39.12,39.6,HOLD,2026-09-07,4
SIRI,2026-09-10,1.47,-0.68,14879385,44.7,1.49,1.49,HOLD,2026-09-09,2
BCPG,2026-09-10,7.3,-0.68,1639665,53.0,7.21,7.23,HOLD,2026-08-24,14
EA,2026-09-10,2.9,-0.68,39054391,48.2,2.9,2.95,HOLD,2026-09-01,8
QH,2026-09-10,1.4,-0.71,7594653,42.0,1.42,1.42,HOLD,2026-08-03,29
ICHI,2026-09-10,13.8,-0.72,3303166,38.1,14.23,14.52,HOLD,2026-09-04,5
DELTA,2026-09-10,268.0,-0.74,9824872,51.5,259.4,278.44,HOLD,2026-08-26,12
SAPPE,2026-09-10,33.5,-0.74,62243,44.4,34.46,33.92,HOLD,2026-08-27,11
TRUE,2026-09-10,13.0,-0.76,116469573,43.1,13.16,13.46,HOLD,2026-08-28,10
TU,2026-09-10,12.7,-0.78,5683666,45.9,12.97,12.61,HOLD,2026-07-01,52
OR,2026-09-10,12.4,-0.8,11257681,42.6,12.54,12.65,SELL,2026-09-10,1
COM7,2026-09-10,29.0,-0.85,6678007,46.0,29.49,29.64,HOLD,2026-09-10,1
JMART,2026-09-10,10.1,-0.98,6497550,37.9,10.82,10.94,HOLD,2026-09-08,3
BTS,2026-09-10,2.02,-0.98,9572766,39.5,2.06,2.09,HOLD,2026-09-02,7
PTTGC,2026-09-10,50.25,-0.99,37409314,81.2,43.31,39.47,HOLD,2026-08-19,17
PRM,2026-09-10,10.0,-0.99,5670733,55.9,9.83,9.72,HOLD,2026-09-09,2
CK,2026-09-10,17.8,-1.11,4832395,42.6,18.51,18.57,HOLD,2026-09-01,8
WHA,2026-09-10,4.74,-1.25,73717248,42.2,4.83,5.0,HOLD,2026-09-03,6
KKP,2026-09-10,113.0,-1.31,11053563,47.2,114.8,112.19,HOLD,2026-08-27,11
RATCH,2026-09-10,37.75,-1.31,4535115,51.3,37.39,37.68,HOLD,2026-09-10,1
STA,2026-09-10,22.2,-1.33,9168653,62.8,21.18,19.51,HOLD,2026-08-20,16
AMATA,2026-09-10,32.75,-1.5,3827092,58.9,31.79,29.45,HOLD,2026-09-04,5
GLOBAL,2026-09-10,6.5,-1.52,14099113,30.6,7.02,7.24,HOLD,2026-09-04,5
GULF,2026-09-10,61.75,-1.59,46453475,38.8,63.17,64.39,HOLD,2026-09-04,5
CKP,2026-09-10,2.42,-1.63,3189620,42.8,2.49,2.53,HOLD,2026-09-02,7
CRC,2026-09-10,29.0,-1.69,7501890,59.9,28.31,25.95,HOLD,2026-09-02,7
EGCO,2026-09-10,130.5,-1.88,829898,47.6,131.45,130.95,HOLD,2026-08-31,9
GPSC,2026-09-10,50.25,-1.95,11205740,47.1,50.92,51.06,HOLD,2026-09-10,1
SJWD,2026-09-10,9.4,-2.08,1805203,46.8,9.67,9.44,HOLD,2026-07-02,51
PLANB,2026-09-10,6.1,-2.4,10674881,48.5,6.35,5.93,HOLD,2026-07-06,49
SPRC,2026-09-10,13.5,-2.88,30095551,65.8,12.7,10.95,HOLD,2026-06-29,54
BEM,2026-09-10,6.5,-3.7,47008048,35.9,6.97,6.73,HOLD,2026-06-19,60
TOP,2026-09-10,67.0,-4.29,40211581,58.0,63.91,61.91,HOLD,2026-09-10,1
IRPC,2026-09-10,3.04,-5.0,237361525,70.4,2.67,2.35,HOLD,2026-09-01,8
BGRIM,2026-09-10,19.7,-6.19,60798798,52.5,19.51,19.08,HOLD,2026-09-10,1
